"","ID","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18"
"8990",90089,0,12,22,57,57,57,36,36,36,36,22,12,12,6,2,2,2,2,0
"8991",90090,0,12,22,22,36,36,36,57,36,36,36,22,22,12,6,6,6,2,0
"8992",90091,0,12,22,36,36,57,36,22,22,22,22,12,6,6,2,6,2,0,0
"8993",90092,0,12,12,12,22,22,22,22,36,22,22,22,22,12,12,12,6,2,0
"8994",90093,0,12,22,36,57,36,57,36,36,36,36,22,22,12,12,6,2,2,0
"8995",90094,0,12,12,12,12,12,12,22,12,12,12,12,12,12,12,6,6,2,0
"8996",90095,0,22,36,36,22,22,22,12,22,22,22,12,12,12,12,12,6,2,0
"8997",90096,0,6,22,22,22,22,12,12,12,22,12,12,6,6,6,6,2,2,0
"8998",90097,0,22,22,36,36,36,36,36,36,22,22,12,6,6,6,2,2,0,0
"8999",90098,0,12,12,22,22,22,22,22,12,12,22,12,12,12,6,6,6,2,0
"9000",90099,0,6,6,12,12,12,22,22,22,22,12,12,12,6,2,2,0,0,0
"9001",9e+05,0,6,22,36,36,36,36,57,36,22,22,22,22,12,12,6,6,2,0
"9002",900001,0,12,22,57,57,57,57,57,36,36,22,22,12,12,6,2,0,0,0
"9003",900002,0,12,12,22,22,22,12,12,22,12,12,12,12,12,6,6,2,0,0
"9004",900003,0,22,22,12,22,22,12,12,12,6,12,12,6,6,2,2,2,0,0
"9005",900004,0,6,12,12,12,22,22,22,36,36,36,36,22,12,12,6,2,2,0
"9006",900005,0,22,22,22,36,36,36,22,22,22,22,22,12,6,6,2,2,2,0
"9007",900006,0,12,12,12,12,22,22,36,36,22,12,12,6,6,6,2,0,0,0
"9008",900007,0,12,22,22,22,22,22,36,22,12,12,12,6,6,2,2,2,0,0
"9009",900008,0,36,57,57,36,57,36,36,36,22,22,22,12,12,6,2,2,2,0
"9010",900009,0,12,22,22,22,22,22,22,12,22,22,12,12,12,6,6,2,2,0
"9011",900010,0,12,12,22,36,22,12,12,12,22,12,12,6,6,6,6,6,2,0
"9012",900011,0,6,22,22,22,36,36,22,22,12,12,22,12,12,12,6,2,2,0
"9013",900012,0,6,22,36,36,22,22,36,36,22,22,22,12,12,6,2,0,0,0
"9014",900013,0,22,22,22,22,36,36,36,36,36,22,22,12,6,6,6,6,2,0
"9015",900014,0,6,22,36,36,36,36,36,36,22,22,12,12,6,6,6,6,2,0
"9016",900015,0,12,36,36,36,36,22,22,22,22,22,22,12,6,6,6,2,2,0
"9017",900016,0,22,22,36,36,22,22,22,22,22,12,12,12,12,12,12,6,2,0
"9018",900017,0,22,22,22,22,22,22,22,22,12,6,6,6,6,2,2,0,0,0
"9019",900018,0,12,22,36,57,57,36,36,22,22,22,22,22,22,22,12,6,2,0
"9020",900019,0,12,22,22,22,22,22,22,22,36,22,12,12,12,6,6,2,2,0
"9021",900020,0,22,22,22,22,22,22,12,12,6,2,0,0,2,2,2,2,0,0
"9022",900021,0,12,12,22,22,12,12,12,22,22,22,12,12,12,6,6,6,2,0
"9023",900022,0,6,12,22,22,22,36,22,22,12,12,12,6,6,2,2,2,2,0
"9024",900023,0,6,12,12,12,12,22,22,12,12,12,6,6,6,6,2,2,0,0
"9025",900024,0,12,22,36,22,12,12,22,22,12,12,12,12,12,12,6,6,2,0
"9026",900025,0,12,12,6,12,12,22,22,22,12,12,12,12,12,12,12,6,2,0
"9027",900026,0,12,36,57,57,57,57,57,36,36,22,22,22,12,6,6,2,0,0
"9028",900027,0,12,12,12,22,22,36,36,36,36,22,22,12,12,6,2,2,2,0
"9029",900028,0,22,22,22,22,36,36,36,36,36,36,36,36,22,22,12,6,2,0
"9030",900029,0,22,22,36,22,22,36,22,22,36,22,22,12,12,6,2,2,0,0
"9031",900030,0,12,22,22,36,22,22,12,22,22,22,12,12,6,6,2,2,0,0
"9032",900031,0,6,12,22,22,22,12,22,22,22,22,22,22,22,12,6,2,2,0
"9033",900032,0,12,22,22,22,22,22,22,12,12,12,12,6,12,6,6,6,2,0
"9034",900033,0,12,22,22,36,36,36,22,22,36,22,22,12,6,6,2,2,0,0
"9035",900034,0,22,22,22,36,36,36,36,36,36,22,22,12,12,6,2,0,0,0
"9036",900035,0,12,22,36,36,36,36,36,36,36,36,22,12,6,6,6,2,2,0
"9037",900036,0,22,22,36,57,57,36,36,22,12,12,12,12,6,6,6,2,2,0
"9038",900037,0,22,22,22,22,22,12,12,12,12,12,12,12,12,6,6,2,2,0
"9039",900038,0,2,12,12,12,22,36,22,36,22,22,12,12,6,2,0,0,0,0
"9040",900039,0,12,22,22,36,22,22,22,22,12,12,12,12,12,6,6,6,2,0
"9041",900040,0,22,36,36,36,36,36,36,36,36,36,22,22,22,22,12,6,2,0
"9042",900041,0,6,6,6,12,12,12,12,12,6,6,6,6,6,6,2,2,2,0
"9043",900042,0,12,12,12,12,6,12,12,12,12,12,6,6,6,6,2,0,0,0
"9044",900043,0,12,22,22,22,36,36,36,36,36,22,22,22,22,12,12,6,2,0
"9045",900044,0,22,22,57,57,86,57,57,36,36,36,22,12,12,6,2,2,0,0
"9046",900045,0,12,36,36,36,22,22,12,12,12,12,12,12,6,6,2,2,0,0
"9047",900046,0,36,57,57,57,57,36,22,22,22,22,12,12,12,6,6,6,2,0
"9048",900047,0,22,12,22,22,22,22,22,36,22,22,22,22,22,12,6,6,2,0
"9049",900048,0,12,22,22,22,12,12,12,12,22,22,22,12,6,6,2,2,2,0
"9050",900049,0,12,22,12,22,36,36,36,22,22,22,22,22,12,12,6,6,2,0
"9051",900050,0,12,22,22,36,36,36,36,36,36,22,22,12,6,6,6,6,2,0
"9052",900051,0,12,22,22,22,22,22,22,22,22,22,22,22,12,12,12,6,2,0
"9053",900052,0,12,36,57,36,36,57,36,57,57,36,36,22,12,6,6,6,2,0
"9054",900053,0,12,22,36,22,36,57,57,57,36,36,22,22,12,6,6,2,2,0
"9055",900054,0,12,22,22,22,22,22,12,12,12,12,12,12,6,2,2,2,2,0
"9056",900055,0,12,22,36,22,36,36,36,36,36,22,12,12,6,6,2,2,2,0
"9057",900056,0,6,12,12,22,22,22,22,22,12,6,6,6,6,6,2,2,0,0
"9058",900057,0,22,36,57,57,86,86,86,57,57,36,36,36,22,22,12,6,2,0
"9059",900058,0,6,22,22,22,22,22,22,22,22,22,22,12,12,6,6,2,0,0
"9060",900059,0,22,22,22,22,22,22,22,12,12,12,12,12,12,6,2,2,0,0
"9061",900060,0,22,22,22,36,36,36,36,36,36,22,22,22,12,12,6,6,2,0
"9062",900061,0,12,22,36,36,36,36,36,22,12,12,12,6,6,6,2,2,0,0
"9063",900062,0,12,22,36,22,36,36,22,22,12,22,12,12,12,12,6,2,0,0
"9064",900063,0,22,22,22,22,22,22,22,22,12,6,6,6,2,2,2,2,0,0
"9065",900064,0,22,36,36,36,22,36,22,22,22,22,22,12,12,6,6,2,2,0
"9066",900065,0,12,12,22,22,22,22,12,12,12,12,12,6,6,6,6,2,2,0
"9067",900066,0,12,22,36,36,36,22,36,36,36,36,22,12,12,6,2,2,2,0
"9068",900067,0,22,22,36,36,36,22,22,22,22,12,12,12,6,6,6,6,2,0
"9069",900068,0,12,36,36,36,36,22,36,36,36,36,36,36,36,22,12,6,2,0
"9070",900069,0,12,22,22,22,36,22,36,36,36,36,22,22,22,22,12,6,2,0
"9071",900070,0,12,36,57,57,57,57,57,57,36,22,22,22,12,12,6,2,2,0
"9072",900071,0,12,12,36,57,57,57,57,36,36,22,22,22,22,12,6,6,2,0
"9073",900072,0,12,36,22,22,12,22,22,22,22,22,12,12,6,2,0,0,0,0
"9074",900073,0,12,36,36,36,57,36,36,36,22,22,12,12,12,22,12,6,2,0
"9075",900074,0,12,12,22,36,57,57,57,57,57,57,36,22,22,22,12,6,2,0
"9076",900075,0,12,12,22,22,22,22,22,36,36,22,12,12,6,6,2,2,2,0
"9077",900076,0,12,22,36,22,36,36,36,22,22,22,22,22,22,12,6,6,2,0
"9078",900077,0,12,22,22,22,22,12,22,22,12,6,6,6,6,6,2,2,2,0
"9079",900078,0,6,22,22,22,22,22,12,22,22,22,12,12,12,6,2,2,2,0
"9080",900079,0,36,22,22,36,36,36,36,22,22,22,12,12,12,6,2,2,2,0
"9081",900080,0,6,22,22,12,12,12,12,12,12,6,6,6,6,2,2,2,2,0
"9082",900081,0,22,22,22,36,36,22,36,22,12,12,12,6,6,6,6,6,2,0
"9083",900082,0,12,22,36,57,86,86,57,36,36,36,22,12,12,6,2,2,0,0
"9084",900083,0,6,22,12,22,22,36,57,57,57,57,36,22,12,6,2,2,2,0
"9085",900084,0,12,22,36,22,22,22,22,22,22,12,6,6,2,0,2,0,0,0
"9086",900085,0,12,22,12,22,12,12,12,12,12,12,12,12,6,2,2,2,2,0
"9087",900086,0,22,36,57,57,36,36,36,22,36,22,12,12,6,6,2,2,0,0
"9088",900087,0,6,12,22,36,36,36,22,22,22,22,12,6,6,6,6,2,0,0
"9089",900088,0,22,36,57,57,36,22,12,6,12,6,6,6,6,6,2,2,2,0
"9090",900089,0,6,22,22,22,12,22,22,36,22,12,12,12,12,12,6,6,2,0
"9091",900090,0,12,22,22,36,57,57,57,57,36,22,22,12,12,12,6,6,2,0
"9092",900091,0,12,12,12,22,22,22,36,22,22,12,12,6,6,2,2,2,0,0
"9093",900092,0,6,22,22,12,22,22,22,12,12,12,12,6,6,2,2,0,0,0
"9094",900093,0,6,12,22,22,22,36,22,36,36,22,22,12,6,2,2,0,0,0
"9095",900094,0,22,22,12,22,22,12,12,12,12,12,6,6,6,6,2,2,0,0
"9096",900095,0,22,22,12,12,12,12,12,6,6,6,6,6,2,2,2,0,0,0
"9097",900096,0,12,12,36,36,22,22,22,22,22,12,12,6,6,6,2,2,2,0
"9098",900097,0,12,12,22,22,22,12,22,22,22,12,12,12,12,12,6,6,2,0
"9099",900098,0,12,12,12,12,12,12,12,12,12,12,6,6,6,6,2,0,0,0
"9100",900099,0,22,36,36,57,36,22,22,22,22,12,12,12,6,2,2,2,2,0
"9101",910000,0,12,12,12,12,12,12,12,12,22,22,22,22,12,12,6,6,2,0
"9102",910001,0,12,12,12,12,12,12,12,12,22,22,12,12,12,6,2,2,2,0
"9103",910002,0,12,12,12,22,22,22,12,12,12,12,12,6,6,6,2,2,0,0
"9104",910003,0,12,12,22,22,12,12,12,12,6,6,6,6,6,6,6,6,2,0
"9105",910004,0,22,22,36,36,36,36,36,36,36,22,22,12,12,12,12,6,2,0
"9106",910005,0,22,57,57,57,36,36,22,22,12,12,12,12,6,2,2,2,0,0
"9107",910006,0,12,22,22,36,36,36,36,36,36,36,36,22,22,22,12,6,2,0
"9108",910007,0,22,36,36,36,36,36,36,36,22,22,12,12,6,6,6,2,0,0
"9109",910008,0,12,22,22,36,36,36,36,22,22,12,22,12,6,6,6,2,2,0
"9110",910009,0,12,22,36,36,22,36,36,36,36,22,12,12,6,6,2,2,0,0
"9111",910010,0,12,12,36,22,22,22,12,6,6,2,6,2,2,2,2,2,0,0
"9112",910011,0,12,12,12,12,22,22,22,22,22,12,12,6,2,2,2,2,0,0
"9113",910012,0,2,2,6,12,12,12,22,22,22,22,12,6,6,6,6,2,2,0
"9114",910013,0,12,22,36,57,86,57,36,36,36,22,22,12,6,6,2,2,0,0
"9115",910014,0,6,22,36,36,36,22,36,22,22,22,22,22,12,6,6,6,2,0
"9116",910015,0,22,22,36,57,57,57,86,57,36,36,36,22,12,6,6,6,2,0
"9117",910016,0,12,22,36,57,36,36,36,22,22,22,22,22,12,12,6,2,2,0
"9118",910017,0,12,12,22,57,57,36,36,36,22,12,12,12,12,6,2,2,0,0
"9119",910018,0,22,36,36,36,36,36,22,12,12,12,6,6,2,0,2,0,0,0
"9120",910019,0,22,36,57,86,86,57,57,36,22,22,22,22,22,12,12,6,2,0
"9121",910020,0,22,22,36,36,36,36,36,36,36,36,36,22,22,12,12,6,2,0
"9122",910021,0,6,12,22,12,22,22,22,22,36,22,12,12,6,6,6,2,2,0
"9123",910022,0,22,22,22,36,36,36,36,22,22,22,22,12,6,6,2,2,0,0
"9124",910023,0,12,22,36,36,36,36,36,36,36,22,12,22,12,12,12,6,2,0
"9125",910024,0,6,12,22,22,12,12,12,12,12,12,12,6,6,6,2,2,2,0
"9126",910025,0,12,22,36,36,57,57,57,57,36,36,22,22,12,6,6,6,2,0
"9127",910026,0,22,22,36,36,36,22,22,22,12,6,12,6,6,2,2,2,2,0
"9128",910027,0,6,6,12,12,22,22,22,12,12,6,12,6,6,6,2,2,2,0
"9129",910028,0,6,22,22,36,22,22,36,36,22,22,12,6,2,2,2,2,0,0
"9130",910029,0,22,22,22,22,22,12,12,12,12,12,6,6,2,2,0,0,0,0
"9131",910030,0,6,22,22,22,22,36,36,22,22,22,22,22,12,6,6,6,2,0
"9132",910031,0,22,12,22,22,22,22,36,36,22,22,22,22,22,22,12,6,2,0
"9133",910032,0,12,12,22,36,36,36,36,36,36,22,22,12,12,12,6,6,2,0
"9134",910033,0,12,22,22,36,36,36,36,22,22,22,22,12,6,6,6,6,2,0
"9135",910034,0,12,12,22,22,22,22,22,12,12,12,6,6,2,2,2,2,2,0
"9136",910035,0,12,22,22,22,36,36,36,57,36,36,22,12,12,12,6,6,2,0
"9137",910036,0,12,22,22,22,22,22,22,22,22,22,22,22,12,6,6,6,2,0
"9138",910037,0,12,36,57,36,36,36,22,22,22,22,22,12,12,6,6,2,2,0
"9139",910038,0,22,36,36,36,36,36,57,57,36,36,22,22,12,6,2,2,2,0
"9140",910039,0,12,36,36,36,22,22,22,22,22,22,22,12,12,6,6,2,0,0
"9141",910040,0,12,12,22,22,22,36,36,36,36,36,22,12,6,6,6,2,2,0
"9142",910041,0,12,12,22,36,22,22,36,36,22,12,6,12,6,6,2,2,0,0
"9143",910042,0,22,12,22,22,36,22,22,22,12,12,12,12,6,6,2,2,2,0
"9144",910043,0,12,22,36,36,36,57,57,57,57,36,36,36,22,12,12,6,2,0
"9145",910044,0,6,6,12,12,12,12,12,12,6,6,6,6,12,12,6,2,2,0
"9146",910045,0,12,22,22,36,36,36,36,36,22,22,12,12,12,12,6,6,2,0
"9147",910046,0,22,22,36,36,36,36,22,22,12,6,6,6,6,2,0,0,0,0
"9148",910047,0,12,22,22,22,22,22,22,22,22,12,12,12,6,2,2,2,2,0
"9149",910048,0,6,12,12,12,12,22,12,22,22,22,22,12,6,2,2,0,0,0
"9150",910049,0,12,36,36,22,22,22,22,22,12,12,12,12,6,6,2,0,0,0
"9151",910050,0,36,57,57,57,57,36,36,36,22,36,22,22,12,6,6,2,2,0
"9152",910051,0,12,22,22,22,22,22,12,12,6,6,6,6,2,2,2,0,0,0
"9153",910052,0,12,12,22,22,22,22,22,22,12,12,12,6,6,6,6,2,2,0
"9154",910053,0,12,36,22,22,22,22,12,12,12,22,12,12,6,6,2,0,0,0
"9155",910054,0,12,36,36,36,36,22,36,22,36,22,22,22,12,12,12,6,2,0
"9156",910055,0,6,12,12,12,22,22,22,22,12,12,6,2,6,6,6,2,2,0
"9157",910056,0,12,36,36,22,22,22,22,12,12,12,12,12,6,6,2,2,2,0
"9158",910057,0,22,57,86,86,57,36,36,22,22,12,12,6,6,6,2,2,0,0
"9159",910058,0,12,22,36,57,57,57,57,57,36,22,22,22,12,6,6,2,2,0
"9160",910059,0,12,22,22,22,12,22,12,12,6,6,6,6,6,2,2,2,2,0
"9161",910060,0,12,22,22,36,57,86,57,57,36,22,22,22,22,12,12,6,2,0
"9162",910061,0,22,36,57,36,57,57,57,36,36,22,22,22,22,22,12,6,2,0
"9163",910062,0,12,22,36,57,36,36,36,22,12,12,12,22,12,12,12,6,2,0
"9164",910063,0,12,22,12,22,36,57,36,57,36,36,36,22,12,6,6,2,2,0
"9165",910064,0,6,22,22,36,36,36,36,36,22,22,22,12,12,6,2,2,2,0
"9166",910065,0,12,36,57,36,36,36,22,22,22,22,12,22,12,12,12,6,2,0
"9167",910066,0,6,22,36,22,22,22,22,12,12,12,12,12,6,6,6,2,2,0
"9168",910067,0,6,12,36,36,22,22,22,22,22,22,22,12,12,12,6,6,2,0
"9169",910068,0,6,12,22,22,22,12,22,22,22,12,6,6,6,2,2,2,0,0
"9170",910069,0,6,22,12,22,22,22,22,12,12,12,12,6,6,6,6,2,0,0
"9171",910070,0,6,22,22,36,36,22,22,22,22,22,12,12,6,6,2,2,0,0
"9172",910071,0,12,22,22,22,36,36,36,36,36,36,22,22,12,6,6,2,0,0
"9173",910072,0,22,36,36,22,36,36,36,22,22,12,12,12,12,12,12,6,2,0
"9174",910073,0,12,36,36,36,36,36,22,22,22,12,12,12,12,6,6,2,0,0
"9175",910074,0,22,36,36,36,36,22,22,22,22,22,22,12,12,12,6,6,2,0
"9176",910075,0,22,22,22,22,22,22,36,36,22,12,12,12,6,2,2,0,0,0
"9177",910076,0,12,22,22,22,36,22,22,22,22,12,12,12,6,6,6,2,2,0
"9178",910077,0,36,57,57,57,57,57,57,36,36,36,36,22,12,12,6,6,2,0
"9179",910078,0,12,22,22,22,22,36,36,36,36,36,36,22,12,22,12,6,2,0
"9180",910079,0,22,57,57,57,57,57,57,57,57,36,22,12,6,2,2,2,2,0
"9181",910080,0,12,22,36,22,36,36,22,22,22,22,12,12,12,6,2,2,2,0
"9182",910081,0,6,12,22,22,22,12,12,12,12,12,12,6,6,6,2,0,0,0
"9183",910082,0,22,36,22,36,36,22,22,22,12,12,22,22,12,6,6,2,0,0
"9184",910083,0,6,22,36,22,12,12,12,12,12,12,6,6,2,2,2,0,0,0
"9185",910084,0,12,22,36,22,22,22,22,22,12,12,12,6,6,6,6,2,2,0
"9186",910085,0,12,12,12,22,22,22,22,22,22,12,12,6,2,2,2,2,0,0
"9187",910086,0,12,6,6,6,6,12,12,6,6,6,6,2,6,2,2,2,0,0
"9188",910087,0,22,22,36,22,22,22,22,12,22,12,6,6,6,2,2,2,0,0
"9189",910088,0,6,22,22,36,36,36,36,36,36,22,22,12,12,6,6,6,2,0
"9190",910089,0,22,22,12,12,12,12,12,12,6,6,6,6,6,2,2,0,0,0
"9191",910090,0,12,12,22,22,22,12,12,22,12,12,12,12,12,6,2,6,2,0
"9192",910091,0,6,12,12,6,12,12,12,12,6,6,6,6,6,2,2,2,0,0
"9193",910092,0,12,12,22,22,12,22,22,22,22,12,6,6,6,6,6,6,2,0
"9194",910093,0,12,12,36,36,36,22,22,36,36,22,22,22,12,6,6,2,2,0
"9195",910094,0,22,36,36,36,22,22,22,12,12,12,12,12,12,12,6,2,0,0
"9196",910095,0,12,22,22,36,22,22,22,22,12,12,12,6,6,6,2,2,2,0
"9197",910096,0,12,22,36,36,36,22,22,22,22,22,12,12,12,6,2,2,2,0
"9198",910097,0,12,22,36,36,22,22,22,22,12,22,22,12,12,6,2,2,2,0
"9199",910098,0,22,36,36,22,36,22,12,12,12,12,12,12,12,12,6,6,2,0
"9200",910099,0,6,12,22,22,22,22,22,22,22,12,12,6,6,2,2,2,0,0
"9201",920000,0,12,22,36,22,36,22,22,12,6,6,6,6,2,2,2,0,0,0
"9202",920001,0,12,12,22,22,22,22,12,12,12,12,6,6,6,6,6,2,2,0
"9203",920002,0,12,22,12,12,22,12,12,12,12,6,6,2,2,2,0,2,2,0
"9204",920003,0,6,6,12,12,12,12,12,12,12,12,12,12,12,6,6,6,2,0
"9205",920004,0,6,12,22,22,36,36,36,22,22,22,22,12,6,6,6,6,2,0
"9206",920005,0,12,22,22,22,22,22,22,22,22,22,12,12,12,6,2,2,2,0
"9207",920006,0,6,6,6,12,12,12,12,12,12,12,12,6,6,6,2,2,0,0
"9208",920007,0,12,12,12,22,22,22,22,22,22,12,6,6,6,2,0,0,0,0
"9209",920008,0,12,12,12,12,12,12,12,12,12,12,12,6,6,6,2,2,2,0
"9210",920009,0,6,12,22,36,36,36,36,36,22,12,12,6,6,6,2,0,0,0
"9211",920010,0,22,36,36,36,36,36,22,22,36,22,12,12,6,6,6,2,2,0
"9212",920011,0,22,22,22,36,36,22,22,12,12,12,6,6,6,2,2,2,2,0
"9213",920012,0,22,36,57,36,22,22,22,22,12,12,12,12,6,6,2,2,0,0
"9214",920013,0,12,22,22,22,22,22,22,22,22,22,22,12,6,6,2,2,2,0
"9215",920014,0,22,22,22,22,22,22,22,22,22,22,12,12,12,12,6,6,2,0
"9216",920015,0,12,22,36,36,57,57,57,57,57,57,57,36,22,12,6,2,2,0
"9217",920016,0,22,22,57,57,57,86,57,57,36,36,22,22,22,12,12,6,2,0
"9218",920017,0,6,12,12,22,22,22,22,22,22,22,12,12,12,12,6,6,2,0
"9219",920018,0,12,12,12,22,12,22,22,12,12,22,22,12,12,6,2,2,2,0
"9220",920019,0,22,22,36,57,36,36,22,36,22,22,22,12,6,6,2,2,0,0
"9221",920020,0,22,36,36,22,22,22,22,22,22,22,12,12,12,6,6,2,2,0
"9222",920021,0,12,36,36,36,57,36,57,57,57,36,36,22,12,6,2,0,0,0
"9223",920022,0,22,22,36,36,36,22,22,22,12,12,12,6,6,6,6,2,2,0
"9224",920023,0,12,22,36,57,57,57,57,36,22,22,12,12,12,6,12,6,2,0
"9225",920024,0,12,22,36,36,36,22,36,22,22,12,12,12,12,6,2,2,2,0
"9226",920025,0,12,22,22,36,36,36,36,22,22,22,22,12,12,6,6,2,2,0
"9227",920026,0,6,22,22,22,22,22,22,22,22,12,12,12,6,2,2,0,0,0
"9228",920027,0,12,12,12,12,22,22,22,22,22,12,12,12,6,6,6,6,2,0
"9229",920028,0,6,6,12,12,12,12,12,12,6,6,6,6,6,6,6,2,2,0
"9230",920029,0,12,22,22,36,36,36,36,36,22,22,22,12,12,12,6,2,2,0
"9231",920030,0,6,12,22,22,22,22,22,22,22,22,22,22,12,12,6,2,2,0
"9232",920031,0,12,22,36,36,36,36,36,36,22,22,22,22,22,22,12,6,2,0
"9233",920032,0,6,12,22,36,22,22,22,22,22,12,12,6,6,2,6,2,2,0
"9234",920033,0,12,22,22,22,12,12,12,12,6,12,12,12,6,6,2,0,0,0
"9235",920034,0,22,22,36,22,22,22,22,22,22,22,22,22,12,12,6,2,2,0
"9236",920035,0,12,22,36,57,57,36,36,36,36,22,22,22,22,12,6,2,2,0
"9237",920036,0,12,12,22,36,36,36,36,36,36,22,22,12,6,2,2,2,2,0
"9238",920037,0,6,22,22,36,36,36,36,36,36,22,12,12,12,6,6,6,2,0
"9239",920038,0,12,12,22,22,36,36,36,57,36,36,36,22,12,12,6,6,2,0
"9240",920039,0,12,22,36,22,36,22,22,22,22,22,22,12,6,2,2,2,0,0
"9241",920040,0,12,22,22,22,36,22,22,22,12,12,12,12,12,6,6,2,2,0
"9242",920041,0,12,22,22,22,22,22,22,22,12,12,6,2,2,2,0,0,0,0
"9243",920042,0,12,12,22,22,36,57,57,36,36,36,36,36,22,12,6,2,0,0
"9244",920043,0,6,12,12,22,36,36,36,36,36,22,22,12,12,12,6,6,2,0
"9245",920044,0,12,22,22,36,22,22,12,12,6,12,6,6,6,6,6,2,0,0
"9246",920045,0,12,22,57,36,36,36,22,22,22,22,12,12,6,2,0,0,0,0
"9247",920046,0,12,12,22,22,36,22,22,22,12,12,12,12,6,2,2,2,2,0
"9248",920047,0,12,22,22,36,36,36,22,22,22,12,12,12,12,12,6,2,0,0
"9249",920048,0,12,36,86,57,57,57,36,36,22,12,12,6,6,2,2,2,2,0
"9250",920049,0,12,12,12,12,22,22,22,22,12,12,6,6,6,2,0,0,0,0
"9251",920050,0,6,6,12,12,22,12,12,12,12,12,6,6,2,2,0,0,0,0
"9252",920051,0,12,36,57,57,57,57,57,57,57,36,36,22,12,6,12,6,2,0
"9253",920052,0,12,12,22,22,36,36,36,36,36,22,22,12,12,6,6,6,2,0
"9254",920053,0,12,12,22,22,36,36,22,22,22,22,12,12,12,12,12,6,2,0
"9255",920054,0,12,22,22,22,22,22,22,22,12,12,12,12,6,6,2,2,0,0
"9256",920055,0,6,22,12,22,22,22,22,22,12,12,12,6,6,6,2,2,0,0
"9257",920056,0,22,36,57,57,36,22,22,36,22,22,22,12,22,12,12,6,2,0
"9258",920057,0,12,22,36,57,57,57,36,36,22,22,22,12,12,6,6,6,2,0
"9259",920058,0,22,22,36,36,57,57,57,36,36,36,36,22,22,22,12,6,2,0
"9260",920059,0,12,12,22,22,36,36,36,36,36,22,12,12,12,6,6,2,2,0
"9261",920060,0,12,12,12,22,36,36,36,36,36,36,22,12,12,6,6,2,2,0
"9262",920061,0,12,12,22,22,22,22,22,22,22,22,12,12,6,6,6,2,0,0
"9263",920062,0,12,36,36,22,22,12,12,12,6,12,12,12,12,12,6,2,2,0
"9264",920063,0,12,12,36,36,36,36,36,36,22,22,22,22,12,6,6,2,2,0
"9265",920064,0,12,12,12,12,12,6,12,12,12,12,12,12,6,2,2,2,2,0
"9266",920065,0,12,12,22,22,22,22,22,22,22,22,12,12,12,6,6,6,2,0
"9267",920066,0,22,22,36,36,57,57,36,36,36,36,22,22,22,12,12,6,2,0
"9268",920067,0,12,22,36,36,22,22,22,12,12,12,6,6,6,6,6,6,2,0
"9269",920068,0,22,57,36,57,36,22,22,22,22,12,6,6,6,2,2,2,2,0
"9270",920069,0,12,22,22,22,22,22,22,22,22,22,22,12,6,6,6,6,2,0
"9271",920070,0,12,22,36,57,57,57,57,36,36,36,22,22,12,12,12,6,2,0
"9272",920071,0,22,22,36,57,57,57,57,36,22,22,22,12,6,6,6,2,2,0
"9273",920072,0,12,22,22,36,22,22,12,12,6,6,6,6,6,6,2,0,0,0
"9274",920073,0,6,12,22,12,12,12,12,22,12,22,22,22,12,6,6,2,0,0
"9275",920074,0,22,22,22,36,36,36,22,22,22,22,22,22,12,6,6,6,2,0
"9276",920075,0,12,36,36,36,36,36,22,22,22,22,22,22,12,6,6,2,2,0
"9277",920076,0,12,22,22,22,36,22,22,22,12,12,12,12,6,2,2,2,0,0
"9278",920077,0,6,12,12,22,22,22,36,36,22,12,12,6,6,2,2,0,0,0
"9279",920078,0,6,6,12,22,22,12,12,12,12,12,12,6,6,6,2,2,2,0
"9280",920079,0,12,22,22,36,57,36,36,36,36,22,22,12,6,6,6,2,2,0
"9281",920080,0,12,22,22,22,36,36,22,22,22,22,12,12,12,6,6,2,2,0
"9282",920081,0,12,12,22,22,22,22,22,22,22,12,12,12,12,6,6,2,2,0
"9283",920082,0,6,12,22,12,12,22,36,22,12,12,12,6,6,6,2,2,0,0
"9284",920083,0,12,12,22,22,36,22,12,22,22,12,12,12,12,6,6,6,2,0
"9285",920084,0,12,12,22,36,36,36,22,22,12,12,6,2,2,2,2,2,0,0
"9286",920085,0,12,22,36,22,22,22,12,22,12,12,12,6,6,2,2,0,0,0
"9287",920086,0,22,22,12,12,22,22,22,22,36,36,22,22,12,6,6,2,2,0
"9288",920087,0,22,22,12,12,22,22,22,22,22,12,12,12,6,2,2,0,0,0
"9289",920088,0,6,12,22,36,36,36,36,36,36,22,12,12,12,6,6,6,2,0
"9290",920089,0,12,12,22,36,36,22,36,36,22,22,22,22,12,12,12,6,2,0
"9291",920090,0,22,36,57,36,57,57,36,36,22,22,22,12,12,6,6,6,2,0
"9292",920091,0,6,6,12,22,12,12,22,22,12,12,12,6,6,6,6,2,2,0
"9293",920092,0,22,36,57,36,36,22,22,22,12,12,6,6,6,6,6,6,2,0
"9294",920093,0,6,22,22,22,22,22,12,12,6,6,6,6,2,2,2,2,0,0
"9295",920094,0,6,12,12,12,22,22,12,12,6,6,6,6,6,6,2,0,2,0
"9296",920095,0,6,12,12,12,22,22,12,12,22,12,12,6,6,6,2,2,2,0
"9297",920096,0,22,22,22,22,22,22,12,22,22,12,12,6,2,2,2,2,0,0
"9298",920097,0,22,22,36,36,36,36,36,36,36,36,22,22,12,6,2,2,2,0
